,TagName,DateTime,Value,vValue,MinRaw,MaxRaw,MinEU,MaxEU,Unit,Quality,QualityDetail,QualityString,wwResolution,StartDateTime
10214,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-09 22:30:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,09-08-2023 22:20:00
10215,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-09 22:40:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,09-08-2023 22:30:00
10216,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-09 22:50:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,09-08-2023 22:40:00
10217,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-09 23:00:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,09-08-2023 22:50:00
10218,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-09 23:10:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,09-08-2023 23:00:00
10219,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-09 23:20:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,09-08-2023 23:10:00
10220,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-09 23:30:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,09-08-2023 23:20:00
10221,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-09 23:40:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,09-08-2023 23:30:00
10222,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-09 23:50:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,09-08-2023 23:40:00
10223,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 00:00:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,09-08-2023 23:50:00
10224,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 00:10:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 00:00:00
10225,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 00:20:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 00:10:00
10226,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 00:30:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 00:20:00
10227,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 00:40:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 00:30:00
10228,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 00:50:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 00:40:00
10229,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 01:00:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 00:50:00
10230,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 01:10:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 01:00:00
10231,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 01:20:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 01:10:00
10232,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 01:30:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 01:20:00
10233,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 01:40:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 01:30:00
10234,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 01:50:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 01:40:00
10235,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 02:00:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 01:50:00
