time,OE20-601b-2| Heating meter,OE20-601b-2| CO2 sensor,OE20-601b-2| Damper position sensor,OE20-601b-2| Valve position sensor,OE20-601b-2| temperature sensor
2022-01-03 09:30:00,-0.06573097488889566,620.1202836962831,0.45,0.0,22.853285582736135
2022-01-03 09:40:00,-0.06519797922809428,620.4345224569892,0.45,0.0,22.83924130536616
2022-01-03 09:50:00,-0.0646828225938381,620.625343282459,0.45,0.0,22.825692042708397
2022-01-03 10:00:00,-0.06418516539674604,616.4237885335322,0.45,0.0,22.812622259370983
2022-01-03 10:10:00,-0.063704791948573,613.8724032631557,0.45,0.0,22.80003468412906
2022-01-03 10:20:00,-0.06324155394687787,612.3230799324156,0.45,0.0,22.787929908372462
2022-01-03 10:30:00,-0.06279535306955643,611.3822566035965,0.45,0.0,22.776308706961572
2022-01-03 10:40:00,-0.06236649126090503,610.8109436190904,0.45,0.0,22.765208658762276
2022-01-03 10:50:00,-0.0619555988362847,610.4640150127652,0.45,0.0,22.75467161182314
2022-01-03 11:00:00,-0.06156365641424476,610.253343347407,0.45,0.0,22.74475108552724
2022-01-03 11:10:00,-0.06119149712419052,610.1254134224149,0.45,0.0,22.735460431315005
2022-01-03 11:20:00,-0.06083930460399398,610.0477282449581,0.45,0.0,22.72675807122141
2022-01-03 11:30:00,-0.060506480991274265,610.0005540845973,0.45,0.0,22.718570394441485
2022-01-03 11:40:00,-0.06019213434929302,609.9719076750944,0.45,0.0,22.71085049305111
2022-01-03 11:50:00,-0.059895071876488876,609.9545122032697,0.45,0.0,22.703542304225266
2022-01-03 12:00:00,-0.05961444864504414,618.5788094260772,0.45,0.0,22.696646596305072
2022-01-03 12:10:00,-0.05935093330882068,634.6094714798941,0.45,0.0,22.6902918452397
2022-01-03 12:20:00,-0.05910564708517729,644.3440572422094,0.45,0.0,22.68454299867153
2022-01-03 12:30:00,-0.058878841424320955,650.255363939696,0.45,0.0,22.679344536736608
2022-01-03 12:40:00,-0.05867006430824546,653.844992479107,0.45,0.0,22.67463267967105
2022-01-03 12:50:00,-0.058478483291179696,656.0247868478261,0.45,0.0,22.67035600170493
2022-01-03 13:00:00,-0.05830241175112155,648.7136017998926,0.45,0.0,22.666404291521758
2022-01-03 13:10:00,-0.05813868762227636,644.2739000811276,0.45,0.0,22.66258001490496
2022-01-03 13:20:00,-0.05798301980309678,641.5779005649925,0.45,0.0,22.658678117906675
2022-01-03 13:30:00,-0.057830749560524315,639.940760538157,0.45,0.0,22.65453790104948
2022-01-03 13:40:00,-0.05767746576820768,638.9466107056268,0.45,0.0,22.65005019097589
2022-01-03 13:50:00,-0.05751943448988536,638.3429153140786,0.45,0.0,22.645156315760687
2022-01-03 14:00:00,-0.05735349361644642,644.4524679991144,0.45,0.0,22.639806469203904
2022-01-03 14:10:00,-0.05717666300450717,652.4799112900578,0.45,0.0,22.63392795366235
2022-01-03 14:20:00,-0.05698636064397805,657.3545593180352,0.45,0.0,22.627475136192515
2022-01-03 14:30:00,-0.05678051139221419,660.3146790641906,0.45,0.0,22.620424827793613
2022-01-03 14:40:00,-0.056557599515887326,662.1122055443158,0.45,0.0,22.612773741828278
2022-01-03 14:50:00,-0.05631694900306389,663.2037497127393,0.45,0.0,22.604563002707437
2022-01-03 15:00:00,-0.056058124015857684,655.2317270231616,0.45,0.0,22.59579738904722
2022-01-03 15:10:00,-0.05578122116660496,650.3907330386156,0.45,0.0,22.586518104420975
2022-01-03 15:20:00,-0.05548697363424323,647.4510496394389,0.45,0.0,22.576792198466137
2022-01-03 15:30:00,-0.05517683636376919,645.6659330879659,0.45,0.0,22.566713655600324
2022-01-03 15:40:00,-0.054852673488148235,644.5819248225739,0.45,0.0,22.55636568949558
2022-01-03 15:50:00,-0.05451600820274426,643.9236630869643,0.45,0.0,22.545767566422
2022-01-03 16:00:00,-0.0541685824223354,645.6826501813031,0.45,0.0,22.534985236125067
2022-01-03 16:10:00,-0.053812160408079755,603.5764884567534,0.45,0.0,22.52407112182118
2022-01-03 16:20:00,-0.053448843146665495,578.0076104495,0.45,0.0,22.513110029743984
2022-01-03 16:30:00,-0.053080576931102616,562.4809631424711,0.45,0.0,22.5021468505729
2022-01-03 16:40:00,-0.05270873476659427,553.0524392733954,0.45,0.0,22.491179758915678
2022-01-03 16:50:00,-0.0523343023527161,547.3269880158347,0.45,0.0,22.480209195287898
2022-01-03 17:00:00,-0.05195813935551911,543.8502198007996,0.45,0.0,22.469250823603943
2022-01-03 17:10:00,-0.051581090809581835,541.7389596263083,0.45,0.0,22.458327925065532
2022-01-03 17:20:00,-0.051203777692765906,540.456901332886,0.45,0.0,22.44744221610017
2022-01-03 17:30:00,-0.05082689889541538,539.6783741349632,0.45,0.0,22.436619446845725
2022-01-03 17:40:00,-0.05045143634790975,539.2056151340539,0.45,0.0,22.425908320816234
2022-01-03 17:50:00,-0.050078181775665975,538.9185332266563,0.45,0.0,22.41531791468151
2022-01-03 18:00:00,-0.0497078241668624,543.061633636364,0.45,0.0,22.404860657872632
2022-01-03 18:10:00,-0.049340921858550976,536.9426620459602,0.45,0.0,22.394543202826753
2022-01-03 18:20:00,-0.048977641911880136,533.226929437788,0.45,0.0,22.38434212678112
2022-01-03 18:30:00,-0.04861809396245966,530.9705586389617,0.45,0.0,22.37425644346513
2022-01-03 18:40:00,-0.048262215139892574,529.6003822245991,0.45,0.0,22.36427189433016
2022-01-03 18:50:00,-0.047910037507426444,528.7683454833631,0.45,0.0,22.354396253125742
2022-01-03 19:00:00,-0.04756168586917825,536.8979535114272,0.45,0.0,22.344639806309715
2022-01-03 19:10:00,-0.04721687994825047,541.834640860803,0.45,0.0,22.334965251618996
2022-01-03 19:20:00,-0.04687532385224429,544.8324338541869,0.45,0.0,22.325362940551713
2022-01-03 19:30:00,-0.04653670405202562,546.6528373343298,0.45,0.0,22.315822570817545
2022-01-03 19:40:00,-0.046200580053629786,547.7582735128219,0.45,0.0,22.306322294520214
2022-01-03 19:50:00,-0.0458663887360205,548.429547303522,0.45,0.0,22.296837045112625
2022-01-03 20:00:00,-0.04553391306145235,535.8848860191907,0.45,0.0,22.287385544972494
2022-01-03 20:10:00,-0.04520369853418706,528.2671668806075,0.45,0.0,22.278038528980687
2022-01-03 20:20:00,-0.044876607343721044,523.6413229810343,0.45,0.0,22.2688436799217
2022-01-03 20:30:00,-0.0445533404203661,520.8322890177266,0.45,0.0,22.259809548268095
2022-01-03 20:40:00,-0.04423426604623822,519.1265090609614,0.45,0.0,22.25092273694463
2022-01-03 20:50:00,-0.04391946015573911,518.090677775577,0.45,0.0,22.242164337309077
2022-01-03 21:00:00,-0.04360881513679024,521.7791017028023,0.45,0.0,22.233518005581573
2022-01-03 21:10:00,-0.043302138276881785,524.0188893626515,0.45,0.0,22.224972050869837
2022-01-03 21:20:00,-0.04299903168105467,525.378995700804,0.45,0.0,22.216500208014622
2022-01-03 21:30:00,-0.04269922892926318,526.204917409475,0.45,0.0,22.208104291232303
2022-01-03 21:40:00,-0.042402825550292594,526.7064566271956,0.45,0.0,22.199813169660047
2022-01-03 21:50:00,-0.042109875994106684,527.0110152606242,0.45,0.0,22.191625447245315
2022-01-03 22:00:00,-0.041819920810959726,527.1959578491967,0.45,0.0,22.183490809286013
2022-01-03 22:10:00,-0.04153156354639047,516.5146881134759,0.45,0.0,22.175301424460486
2022-01-03 22:20:00,-0.0412425536506255,510.02850956740394,0.45,0.0,22.166930846171454
2022-01-03 22:30:00,-0.04095058255456379,506.0897913089528,0.45,0.0,22.158308401005343
2022-01-03 22:40:00,-0.0406623818112905,503.6980129437317,0.45,0.0,22.150280284928158
2022-01-03 22:50:00,-0.0403881650865834,502.24561056992263,0.45,0.0,22.143391917692497
2022-01-03 23:00:00,-0.040135155659190916,501.36364228802825,0.45,0.0,22.137635546037927
2022-01-03 23:10:00,-0.039905779569356974,500.8280689067842,0.45,0.0,22.13273487542756
2022-01-03 23:20:00,-0.03969874858296399,500.5028430992516,0.0,0.0,22.128384785959497
2022-01-03 23:30:00,-0.03950927598928913,500.4684192780704,0.0,0.0,22.124194973381236
2022-01-03 23:40:00,-0.03933081163403226,500.4363520557299,0.0,0.0,22.119849544717
2022-01-03 23:50:00,-0.03915695562418619,500.4064801033042,0.0,0.0,22.11517502577044
2022-01-04 00:00:00,-0.03897572002048941,500.3786531361833,0.0,0.0,22.109422935405746
2022-01-04 00:10:00,-0.03877258050844315,500.3527311579976,0.0,0.0,22.101991950767115
2022-01-04 00:20:00,-0.03853680189922844,500.3285837563011,0.0,0.0,22.092846318380907
2022-01-04 00:30:00,-0.038264115336248995,500.30608944647213,0.0,0.0,22.082329700002447
2022-01-04 00:40:00,-0.03795590470602685,500.28513506052855,0.0,0.0,22.070889848517254
2022-01-04 00:50:00,-0.03761719939637126,500.2656151777844,0.0,0.0,22.058934666449204
2022-01-04 01:00:00,-0.037254428645264924,500.24743159448246,0.0,0.0,22.046750327805057
2022-01-04 01:10:00,-0.03687382057969735,500.23049282973517,0.0,0.0,22.03450169065036
2022-01-04 01:20:00,-0.03648081614065532,500.2147136652877,0.0,0.0,22.02228865143843
2022-01-04 01:30:00,-0.036079923984772944,500.20001471678864,0.0,0.0,22.01017378666438
2022-01-04 01:40:00,-0.03567471689352221,500.18632203441,0.0,0.0,21.998192460509017
2022-01-04 01:50:00,-0.035267699746596645,500.173566730809,0.0,0.0,21.98633975465782
2022-01-04 02:00:00,-0.034860561620878125,500.16168463455824,0.0,0.0,21.97460544691421
2022-01-04 02:10:00,-0.03445447818413034,500.1506159673019,0.0,0.0,21.962986349361017
2022-01-04 02:20:00,-0.03405030023543691,500.14030504301337,0.0,0.0,21.95148352277465
2022-01-04 02:30:00,-0.03364845194848832,500.13069998784067,0.0,0.0,21.94007839844562
2022-01-04 02:40:00,-0.03324911300377562,500.1217524791317,0.0,0.0,21.92875850875862
2022-01-04 02:50:00,-0.03285221600243323,500.11341750232435,0.0,0.0,21.917504083598033
2022-01-04 03:00:00,-0.03245745696053387,500.10565312448034,0.0,0.0,21.906289296457544
2022-01-04 03:10:00,-0.032064577107667996,500.09842028332224,0.0,0.0,21.89510995731689
2022-01-04 03:20:00,-0.03167353596933197,500.09168259071254,0.0,0.0,21.883980652550235
2022-01-04 03:30:00,-0.03128411262222728,500.0854061495865,0.0,0.0,21.872881998540834
2022-01-04 03:40:00,-0.030896071095460026,500.07955938341723,0.0,0.0,21.861806113505736
2022-01-04 03:50:00,-0.03050937848354829,500.0741128773558,0.0,0.0,21.85076670278795
2022-01-04 04:00:00,-0.030124039716886715,500.0690392302458,0.0,0.0,21.839766638586298
2022-01-04 04:10:00,-0.02974013827031054,500.06431291676944,0.0,0.0,21.82881399267353
2022-01-04 04:20:00,-0.029357885175206808,500.05991015903084,0.0,0.0,21.817924047121778
2022-01-04 04:30:00,-0.028977588895829128,500.0558088069302,0.0,0.0,21.807112716371194
2022-01-04 04:40:00,-0.028599395846399672,500.0519882267274,0.0,0.0,21.79637252376415
2022-01-04 04:50:00,-0.028223553030771818,500.0484291972348,0.0,0.0,21.785717841470614
2022-01-04 05:00:00,-0.02785039997437121,500.04511381311585,0.0,0.0,21.77516512409784
2022-01-04 05:10:00,-0.02747986934131369,500.04202539480445,0.0,0.0,21.76468307361938
2022-01-04 05:20:00,-0.027110717532020844,500.03914840459026,0.0,0.0,21.754150996217504
2022-01-04 05:30:00,-0.026741440899199113,500.0364683684495,0.0,0.0,21.74350682203658
2022-01-04 05:40:00,-0.02637114736356436,500.03397180322645,0.0,0.0,21.732768989400938
2022-01-04 05:50:00,-0.025999753509978452,500.0316461488002,0.0,0.0,21.721993448445573
2022-01-04 06:00:00,-0.025627761432089276,500.0294797048955,0.0,0.0,21.7112369092647
2022-01-04 06:10:00,-0.025255553600444597,500.0274615722189,0.0,0.0,21.700501755112782
2022-01-04 06:20:00,-0.024883410142261458,500.0255815976248,0.0,0.0,21.68978866864927
2022-01-04 06:30:00,-0.024511682375949147,500.0238303230354,0.0,0.0,21.679112904937938
2022-01-04 06:40:00,-0.024141025279413936,500.02219893785764,0.0,0.0,21.668515239143744
2022-01-04 06:50:00,-0.023772205594099014,500.0206792346572,0.0,0.0,21.65802581817843
2022-01-04 07:00:00,-0.023405871813701424,500.0192635678676,0.0,0.0,21.64765478600748
2022-01-04 07:10:00,-0.023042270372440346,500.01794481532517,0.0,0.0,21.637380227679387
2022-01-04 07:20:00,-0.022681387292863828,500.01671634243803,0.0,0.0,21.627182949567214
2022-01-04 07:30:00,-0.022323153278868482,500.0155719688079,0.0,0.0,21.617056964198127
2022-01-04 07:40:00,-0.021967730657632217,500.0145059371362,0.0,0.0,21.607023660326377
2022-01-04 07:50:00,-0.02161560159899583,500.01351288425997,0.0,0.0,21.597120004007593
2022-01-04 08:00:00,-0.02126712026550146,500.0125878141693,0.0,0.0,21.58734695822932
2022-01-04 08:10:00,-0.020922663853530626,536.4387988120312,0.0,0.0,21.57771704834886
2022-01-04 08:20:00,-0.020582636215927794,570.3713306173919,0.0,0.0,21.568243828834966
2022-01-04 08:30:00,-0.02024742442894405,601.9808964541845,0.45,0.0,21.55893723689951
2022-01-04 08:40:00,-0.019918158402354114,585.6735511536095,0.45,0.0,21.549883416155353
2022-01-04 08:50:00,-0.019596937594198848,575.7709500725556,0.45,0.0,21.541212792741135
2022-01-04 09:00:00,-0.019286228375585916,567.5989012800956,0.45,0.0,21.533022874267772
2022-01-04 09:10:00,-0.01898876945087018,562.636441865945,0.45,0.0,21.525412186747417
2022-01-04 09:20:00,-0.018707093784368488,559.6229988405177,0.45,0.0,21.518438833532855
2022-01-04 09:30:00,-0.018442983489211178,557.7930919113844,0.45,0.0,21.51209995872341
2022-01-04 09:40:00,-0.01819759078359887,556.6818847835128,0.45,0.0,21.50638329354115
2022-01-04 09:50:00,-0.017971976579859005,556.007106595959,0.45,0.0,21.50131280370988
2022-01-04 10:00:00,-0.01776677338461866,559.914779256255,0.45,0.0,21.496875792043284
2022-01-04 10:10:00,-0.01758242068136145,562.2877052473963,0.45,0.0,21.493070987286046
2022-01-04 10:20:00,-0.01741941123587441,563.7286595567595,0.45,0.0,21.48991642589681
2022-01-04 10:30:00,-0.017277987302741347,564.6036760256353,0.45,0.0,21.487401008140296
2022-01-04 10:40:00,-0.0171583076163672,565.1350279330685,0.45,0.0,21.485523278824985
2022-01-04 10:50:00,-0.017060047980153994,565.4576902595221,0.45,0.0,21.48423905321397
2022-01-04 11:00:00,-0.01698285687960023,559.1774808377261,0.45,0.0,21.4835362364538
2022-01-04 11:10:00,-0.016926843986040104,555.3638368961014,0.45,0.0,21.483451265841722
2022-01-04 11:20:00,-0.01689259551490899,553.0480096462941,0.45,0.0,21.484035411383957
2022-01-04 11:30:00,-0.016881157125017286,551.641728427323,0.45,0.0,21.485351941082627
2022-01-04 11:40:00,-0.01689351018368131,550.787767119546,0.45,0.0,21.48742447909899
2022-01-04 11:50:00,-0.016930360874050407,550.2692009143359,0.45,0.0,21.49025350646116
2022-01-04 12:00:00,-0.01699125727569423,554.2717329718371,0.45,0.0,21.4937424401287
2022-01-04 12:10:00,-0.017074145282136063,567.4958378651377,0.45,0.0,21.497716509504244
2022-01-04 12:20:00,-0.017175940066008595,575.5261477039654,0.45,0.0,21.50201249564998
2022-01-04 12:30:00,-0.017293481760989708,580.4025364371071,0.45,0.0,21.506533979671076
2022-01-04 12:40:00,-0.017423569445659575,583.3637132228066,0.45,0.0,21.51118581253104
2022-01-04 12:50:00,-0.017562583376889505,585.1618815879681,0.45,0.0,21.51583352382295
2022-01-04 13:00:00,-0.017706320194708115,581.9363852465136,0.45,0.0,21.520313943503425
2022-01-04 13:10:00,-0.01785103734042137,579.9777093879301,0.45,0.0,21.5245525368955
2022-01-04 13:20:00,-0.01799393701271069,578.7883075989117,0.45,0.0,21.52853690017946
2022-01-04 13:30:00,-0.01813282262454017,578.0660458680998,0.45,0.0,21.532247154740617
2022-01-04 13:40:00,-0.018266003769242995,577.627453953566,0.45,0.0,21.535671142395586
2022-01-04 13:50:00,-0.01839239137609602,577.3611199373942,0.45,0.0,21.538820889778435
2022-01-04 14:00:00,-0.01851084411078809,583.6755346069488,0.45,0.0,21.54165975516662
2022-01-04 14:10:00,-0.01861947409712261,591.827379906433,0.45,0.0,21.544079497922212
2022-01-04 14:20:00,-0.018715587610046224,596.7775707920341,0.45,0.0,21.545944389421493
2022-01-04 14:30:00,-0.018796337089069342,599.7835637793446,0.45,0.0,21.54716131929308
2022-01-04 14:40:00,-0.018859182997685176,601.6089466885255,0.45,0.0,21.547679375624284
2022-01-04 14:50:00,-0.01890261871100758,602.7174066148112,0.45,0.0,21.547529701609164
2022-01-04 15:00:00,-0.0189261469302474,599.0730862767751,0.45,0.0,21.54677080712281
2022-01-04 15:10:00,-0.018929165033965724,596.8600804285535,0.45,0.0,21.545377736678347
2022-01-04 15:20:00,-0.018910426269425032,595.5162372890937,0.45,0.0,21.543268103851005
2022-01-04 15:30:00,-0.018868266678796146,594.7001913735693,0.45,0.0,21.540363881504163
2022-01-04 15:40:00,-0.018801118364704633,594.2046492104328,0.45,0.0,21.53662684583105
2022-01-04 15:50:00,-0.018708128673402446,593.9037322757671,0.45,0.0,21.532084051752463
2022-01-04 16:00:00,-0.018589830137358675,598.0384313943108,0.45,0.0,21.526850790018216
2022-01-04 16:10:00,-0.018448791090644488,559.5336309384402,0.45,0.0,21.521147930296138
2022-01-04 16:20:00,-0.01828781072999078,536.1516719750381,0.45,0.0,21.515072748297825
2022-01-04 16:30:00,-0.018109764977132733,521.9530266504688,0.45,0.0,21.508713606977835
2022-01-04 16:40:00,-0.017917666636852177,513.3309291877001,0.45,0.0,21.502167152473703
2022-01-04 16:50:00,-0.017713197084924304,508.0951786665681,0.45,0.0,21.4953857336659
2022-01-04 17:00:00,-0.01749684868254219,504.91578019213557,0.45,0.0,21.488297732314095
2022-01-04 17:10:00,-0.017270020946669348,502.9850971661923,0.45,0.0,21.48100891406648
2022-01-04 17:20:00,-0.01703558622855189,501.81269396582564,0.45,0.0,21.47370828106068
2022-01-04 17:30:00,-0.01679691100855658,501.1007545921635,0.45,0.0,21.46652844385244
2022-01-04 17:40:00,-0.01655695764694985,500.6684309072641,0.45,0.0,21.459525557467714
2022-01-04 17:50:00,-0.016317378208286878,500.4059032603332,0.0,0.0,21.452652651583776
2022-01-04 18:00:00,-0.016077027581921945,500.37811578294446,0.0,0.0,21.44567490532063
2022-01-04 18:10:00,-0.015832951971001794,500.35223059108796,0.0,0.0,21.438376736128703
2022-01-04 18:20:00,-0.015581701075146009,500.3281174573884,0.0,0.0,21.43062294810079
2022-01-04 18:30:00,-0.015320839314366199,500.30565506962495,0.0,0.0,21.422416617861018
2022-01-04 18:40:00,-0.015049800133360025,500.28473042041423,0.0,0.0,21.413876295788214
2022-01-04 18:50:00,-0.014769027723621672,500.26523823867456,0.0,0.0,21.40508770919405
2022-01-04 19:00:00,-0.014479490961276795,500.2470804600113,0.0,0.0,21.39611662249081
2022-01-04 19:10:00,-0.014182483375546366,500.23016573335906,0.0,0.0,21.38702371600084
2022-01-04 19:20:00,-0.013879466969162035,500.2144089613978,0.0,0.0,21.37786325230263
2022-01-04 19:30:00,-0.01357192340622644,500.19973087243176,0.0,0.0,21.36867932206951
2022-01-04 19:40:00,-0.013261236424297,500.1860576215764,0.0,0.0,21.35950471065007
2022-01-04 19:50:00,-0.012949173820701317,500.1733204192481,0.0,0.0,21.350418044021353
2022-01-04 20:00:00,-0.012637479713311781,500.1614551850864,0.0,0.0,21.341467844089493
2022-01-04 20:10:00,-0.012327262748307833,500.1504022255679,0.0,0.0,21.332640184788033
2022-01-04 20:20:00,-0.012019020778013841,500.140105933691,0.0,0.0,21.32390532991849
2022-01-04 20:30:00,-0.01171307910149569,500.13051450921887,0.0,0.0,21.315260196803138
2022-01-04 20:40:00,-0.01140967908669618,500.1215796980748,0.0,0.0,21.306705680442974
2022-01-04 20:50:00,-0.011108770128959037,500.1132565495778,0.0,0.0,21.298219254938886
2022-01-04 21:00:00,-0.010810307849286792,500.1055031902972,0.0,0.0,21.28980009141378
2022-01-04 21:10:00,-0.010513956563688257,500.09828061338953,0.0,0.0,21.281417501857504
2022-01-04 21:20:00,-0.010219443986303286,500.09155248235635,0.0,0.0,21.273068219190463
2022-01-04 21:30:00,-0.009926153638373333,500.0852849482368,0.0,0.0,21.264709652168676
2022-01-04 21:40:00,-0.009632883341900204,500.079446479315,0.0,0.0,21.256264914525673
2022-01-04 21:50:00,-0.009338351760104236,500.07400770248483,0.0,0.0,21.247691391734406
2022-01-04 22:00:00,-0.009041991798648546,500.0689412554755,0.0,0.0,21.239024290582165
2022-01-04 22:10:00,-0.008744360875775643,500.06422164919275,0.0,0.0,21.23036080854945
2022-01-04 22:20:00,-0.008446934553938253,500.05982513948413,0.0,0.0,21.22180969431065
2022-01-04 22:30:00,-0.008151438405251723,500.0557296076834,0.0,0.0,21.213438684819266
2022-01-04 22:40:00,-0.007867918087729367,500.0519144493324,0.0,0.0,21.206137465080246
2022-01-04 22:50:00,-0.007607536371365117,500.0483604705203,0.0,0.0,21.20030813268386
2022-01-04 23:00:00,-0.007376306822866448,500.0450497913206,0.0,0.0,21.19575231638737
2022-01-04 23:10:00,-0.007174358247184294,500.0419657558373,0.0,0.0,21.192049086559564
2022-01-04 23:20:00,-0.006998167448086247,500.0390928484099,0.0,0.0,21.188833449967206
2022-01-04 23:30:00,-0.006842768363110565,500.03641661555486,0.0,0.0,21.185858268057927
2022-01-04 23:40:00,-0.006703162332724263,500.0339235932508,0.0,0.0,21.18297722726129
2022-01-04 23:50:00,-0.00657513690776805,500.0316012392011,0.0,0.0,21.180125741288066
2022-01-05 00:00:00,-0.006449349038949097,500.02943786973464,0.0,0.0,21.17666451074183
2022-01-05 00:10:00,-0.0063142213319882885,500.02742260102514,0.0,0.0,21.172098878305405
2022-01-05 00:20:00,-0.00616088015392755,500.0255452943356,0.0,0.0,21.166368384379894
2022-01-05 00:30:00,-0.005985412242306661,500.02379650501035,0.0,0.0,21.159718262962997
2022-01-05 00:40:00,-0.005788558588035894,500.0221674349596,0.0,0.0,21.15250570140779
2022-01-05 00:50:00,-0.005573719283169834,500.02064988839646,0.0,0.0,21.1450205007568
