time,Outdoor environment ||| outdoorTemperature,Outdoor environment ||| globalIrradiation,OE20-601b-2 ||| indoorTemperature,OE20-601b-2 ||| indoorCo2Concentration,Supply damper ||| airFlowRate,Supply damper ||| damperPosition,Exhaust damper ||| airFlowRate,Exhaust damper ||| damperPosition,Space heater ||| outletWaterTemperature,Space heater ||| Power,Space heater ||| Energy,Valve ||| waterFlowRate,Valve ||| valvePosition,Temperature controller ||| inputSignal,CO2 controller ||| inputSignal,OE20-601b-2| temperature sensor ||| indoorTemperature,OE20-601b-2| Valve position sensor ||| valvePosition,OE20-601b-2| Damper position sensor ||| damperPosition,OE20-601b-2| CO2 sensor ||| indoorCo2Concentration,OE20-601b-2| Heating meter ||| Energy,OE20-601b-2| Occupancy schedule ||| scheduleValue,OE20-601b-2| Temperature setpoint schedule ||| scheduleValue,Heating system| Supply water temperature schedule ||| supplyWaterTemperatureSetpoint,Ventilation system| Supply air temperature schedule ||| scheduleValue
2022-01-05 09:50:00,3.9,88.0,20.905783542082645,630.3221565372311,0.5460645649316607,0.45,0.5460645649316607,0.45,"[57.4560548461654, 51.66992551348406, 46.7229448962982, 42.49508571772072, 38.88698563497805, 35.8148119207193, 33.20684395086948, 31.0011011258783, 29.143618030704964, 27.587137492562945]",1537.6574491464028,2.3783025805783637,0.010969683387643177,0.5430536330516424,0.5430536330516424,0.45,20.905783542082645,0.5430536330516424,0.45,630.3221565372311,2.3783025805783637,24,21,64.23,21
2022-01-05 10:00:00,4.0,111.0,20.91841600148473,635.2644488350261,0.5460645649316607,0.45,0.5460645649316607,0.45,"[57.7234457720345, 52.07661490169234, 47.23383527883935, 43.08462585045834, 39.533536238771944, 36.498649471072724, 33.90972464679516, 31.70640127745497, 29.836618005698273, 28.255277814337365]",1585.4509567413068,2.642544406701915,0.01133513800083426,0.5611454455858544,0.5611454455858544,0.45,20.91841600148473,0.5611454455858544,0.45,635.2644488350261,2.642544406701915,26,21,64.3,21
2022-01-05 10:10:00,3.7,100.0,20.932812136248685,638.2656454215303,0.5460645649316607,0.45,0.5460645649316607,0.45,"[57.7665152283536, 52.30089207551139, 47.586932597791645, 43.528651908300795, 40.04047690461912, 37.04696913721947, 34.482153764661966, 32.28861885298081, 30.416528608130616, 28.82264888832377]",1621.0198288816969,2.912714378182198,0.011620990705742495,0.5752965695912127,0.5752965695912127,0.45,20.932812136248685,0.5752965695912127,0.45,638.2656454215303,2.912714378182198,26,21,64.09,21
2022-01-05 10:20:00,3.7,218.0,20.94899320846889,640.0881157264256,0.5460645649316607,0.45,0.5460645649316607,0.45,"[57.84598708616237, 52.46940721579287, 47.83772986938952, 43.848436106406645, 40.41435401602298, 37.46065162596386, 34.92276772751595, 32.74487165484955, 30.878632902071033, 29.282188857707066]",1648.1501084331815,3.1874060629210614,0.011818119176444318,0.5850554047744712,0.5850554047744712,0.45,20.94899320846889,0.5850554047744712,0.45,640.0881157264256,3.1874060629210614,26,21,64.09,21
2022-01-05 10:30:00,4.0,59.0,20.9669000065187,641.1948069798946,0.5460645649316607,0.45,0.5460645649316607,0.45,"[58.03433779342032, 52.66300558366455, 48.052408559677616, 44.091217937232, 40.68620095286079, 37.75879676298218, 35.242410363388224, 33.080299041660886, 31.223914386722626, 29.631583966189364]",1669.6033667515317,3.4656732907129832,0.011918005663580162,0.5900002803752555,0.5900002803752555,0.45,20.9669000065187,0.5900002803752555,0.45,641.1948069798946,3.4656732907129832,26,21,64.3,21
2022-01-05 10:40:00,4.1,45.0,20.986268031061627,641.8668429122305,0.5460645649316607,0.45,0.5460645649316607,0.45,"[58.12898962384734, 52.77477040365678, 48.180682232128184, 44.237450417209594, 40.851542174181425, 37.94322634723317, 35.44463539985547, 33.297985194335034, 31.45401451728771, 29.870652852716155]",1682.2927700579926,3.746055419055982,0.011914249388266381,0.5898143261518011,0.5898143261518011,0.45,20.986268031061627,0.5898143261518011,0.45,641.8668429122305,3.746055419055982,26,21,64.37,21
2022-01-05 10:50:00,4.3,45.0,21.006685859174468,642.2749353164443,0.5460645649316607,0.45,0.5460645649316607,0.45,"[58.20733546074742, 52.82415204394388, 48.22073883817402, 44.280265399377654, 40.9044628462943, 38.01039390276842, 35.52790806975925, 33.39756936359648, 31.568939446094898, 29.999144745702605]",1686.8891345394743,4.027203608145895,0.011803089866507872,0.5843113795300927,0.5843113795300927,0.45,21.006685859174468,0.5843113795300927,0.45,642.2749353164443,4.027203608145895,26,21,64.51,21
2022-01-05 11:00:00,4.3,60.0,21.027673787088133,633.887887982796,0.5460645649316607,0.45,0.5460645649316607,0.45,"[58.15603035878521, 52.74392485608576, 48.12918263535141, 44.190224731651455, 40.82476579860622, 37.94668175636209, 35.48337101792517, 33.37355074024632, 31.56542007858056, 30.01512880669623]",1680.881506044802,4.307350525820028,0.011583455093894555,0.5734383709848789,0.5734383709848789,0.45,21.027673787088133,0.5734383709848789,0.45,633.887887982796,4.307350525820028,22,21,64.51,21
2022-01-05 11:10:00,4.3,99.0,21.048820827738382,628.7948711574204,0.5460645649316607,0.45,0.5460645649316607,0.45,"[58.03020713673046, 52.54941586011806, 47.903483700836105, 43.957816926670986, 40.601342298037174, 37.741928396679974, 35.30283697092989, 33.219929224733036, 31.43943860358685, 29.916176864884218]",1664.4413780789835,4.5847574221665255,0.011256094849607103,0.5572324182973813,0.5572324182973813,0.45,21.048820827738382,0.5572324182973813,0.45,628.7948711574204,4.5847574221665255,22,21,64.51,21
2022-01-05 11:20:00,4.2,101.0,21.069809305132367,625.7021474190562,0.5460645649316607,0.45,0.5460645649316607,0.45,"[57.79705529304654, 52.22211626572228, 47.53050863069755, 43.5722261474339, 40.22493351782483, 37.388428709811926, 34.98028131631551, 32.932397563810895, 31.18830752717567, 29.70101290860435]",1636.7093907547264,4.8575423206256465,0.010823014915109046,0.5357928175796558,0.5357928175796558,0.45,21.069809305132367,0.5357928175796558,0.45,625.7021474190562,4.8575423206256465,22,21,64.44,21
